judge_id,candidate_id,case_id,run_index,correct_diagnosis_index
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300910,1,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2309382,2,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412536,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2402496,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2100279,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300911,0,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412536,0,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412539,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412535,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300903,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412517,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412515,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2201249,1,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2300973,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc1909622,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412520,0,3
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300974,0,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412539,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300908,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412536,1,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412515,2,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412517,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300911,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412513,0,2
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412514,2,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412524,1,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2309348,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412535,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2402499,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412518,1,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2300970,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2402493,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300973,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2309348,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412538,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2309382,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412538,1,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2301033,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2201240,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412535,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300904,1,1
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412527,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300973,1,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300903,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300974,1,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412539,2,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412536,2,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412520,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412527,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2309382,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300911,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412516,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2309382,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412515,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2301033,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2211422,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300970,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412526,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300974,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412517,0,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412528,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300897,1,2
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2402498,2,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2309383,2,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300968,2,1
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2402499,1,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2402498,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2309348,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412528,2,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2309348,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300900,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300970,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300904,2,2
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300974,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2201248,0,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2201248,2,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2300910,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412518,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2309348,0,1
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412538,0,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2211356,1,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412532,0,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300905,0,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300970,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2309348,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300906,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300907,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412531,1,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300972,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300973,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300905,1,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412533,0,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2300897,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2211356,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412528,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300905,0,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412528,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412517,2,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412527,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2301032,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2211422,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2100279,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2402492,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2309383,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300970,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2402498,1,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412536,1,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2402496,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2301033,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc1909622,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300903,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300908,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2402492,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300903,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2201240,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412522,1,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412528,2,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2309382,1,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300897,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300906,2,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300897,1,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412517,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2301033,0,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2309382,1,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412537,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300911,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412535,0,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2201249,2,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412532,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2309383,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300974,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300897,2,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2211356,0,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412524,1,3
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412532,2,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2309348,0,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300900,1,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2201248,0,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412515,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412537,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412518,2,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300905,1,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300903,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2402499,1,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2300907,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300968,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300908,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412527,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2301033,1,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412520,1,3
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2402499,2,1
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2201248,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2201248,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300910,0,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412528,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300973,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2201240,0,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300904,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2402493,2,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412532,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2211422,0,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300906,0,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2402492,2,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412533,0,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412531,1,3
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412535,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412535,1,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2309498,0,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300903,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2211421,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300972,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300910,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300907,0,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412538,1,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc1909622,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412531,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412517,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2309348,2,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2402499,1,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2301032,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412514,1,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc1909622,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412528,1,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412537,0,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412515,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2211421,2,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2201240,0,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2201240,2,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300897,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2309383,0,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2211356,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2309348,0,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2201248,2,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300972,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300973,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412528,0,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2300905,1,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2201240,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2402493,1,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412527,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412517,0,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2300906,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300905,1,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412518,2,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412526,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc1909622,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412513,2,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300903,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412524,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412532,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2201249,0,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412533,2,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2300908,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300907,1,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2309383,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2100279,2,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2201240,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412515,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2301032,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2309382,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300973,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2309382,0,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2309383,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2402496,0,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2211356,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300906,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412520,1,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300968,0,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2100279,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2309382,1,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412535,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2301032,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412522,2,1
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412520,0,4
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412535,1,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300900,0,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300908,2,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2300897,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2201248,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300910,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2402498,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412515,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2309383,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2402499,0,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300903,0,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412539,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2402492,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412526,1,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412524,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412532,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300897,0,2
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300907,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300900,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300900,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412513,2,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2402492,2,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412517,1,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2300910,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412518,2,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412514,1,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300910,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412528,2,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2402496,0,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2201240,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300907,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412516,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300973,1,1
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412531,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2309383,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412539,2,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412539,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2412537,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412516,2,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2100279,0,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2211421,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412527,2,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2402493,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2211356,0,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300973,2,0
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2211421,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300972,1,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2412515,1,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300911,2,2
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2412526,2,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2300972,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300904,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2201249,1,
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2300968,2,2
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2201249,0,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2201248,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2301033,2,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2301033,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300906,0,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2201249,1,
gemini-2.5-flash-lite,meta-llama/llama-4-maverick-17b-128e-instruct,NEJMcpc2412527,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300911,0,4
gemini-2.5-flash-lite,o3-2025-04-16,NEJMcpc2402499,0,0
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2402493,2,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412522,2,
gemini-2.5-flash-lite,meta-llama/llama-4-scout-17b-16e-instruct,NEJMcpc2300973,0,1
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412514,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412536,1,0
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2309498,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412514,2,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2412536,2,0
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2309498,1,
gemini-2.5-flash-lite,llama-3.1-8b-instant,NEJMcpc2300907,0,
gemini-2.5-flash-lite,llama-3.3-70b-versatile,NEJMcpc2402492,0,
